id,Chicken,Eggs,Strawberries,Avocado,Milk,Cereal,Ice Cream,Chips,Shampoo,Toilet Paper,Grapes,Soda,Laundry Detergent,Cucumber,Yogurt,Pork,Spinach,Dog Food,Bread,Cookies
5231408416,4,1,0,4,2,2,4,5,4,0,4,2,4,5,1,4,1,1,1,1
2105900500,0,1,0,4,5,1,5,4,5,1,3,4,0,1,1,0,1,2,3,2
3344304306,4,2,2,3,5,2,5,5,2,2,0,1,2,5,1,4,2,2,5,0
3857851176,1,4,2,1,3,0,4,1,1,4,5,4,1,5,5,0,5,2,3,1
9289760775,3,1,4,5,3,4,0,2,2,0,0,4,1,4,0,0,1,0,0,3
1101735123,5,4,4,0,2,0,2,0,4,1,5,4,5,5,1,4,0,0,5,5
1068084107,5,5,3,1,2,0,0,2,0,1,5,0,4,4,4,0,2,0,4,0
5790527105,0,4,2,5,2,5,5,2,3,2,5,0,5,0,1,0,1,2,3,1
8674660239,2,0,5,4,1,0,2,4,3,5,3,1,4,1,3,1,0,4,3,4
2487964622,2,0,4,2,5,2,0,4,0,4,5,4,0,1,1,0,5,1,3,3
4552877445,4,3,5,3,3,4,3,5,0,3,1,3,3,5,2,5,0,2,0,4
1876910332,3,1,4,3,3,5,0,3,0,1,3,5,5,4,4,5,3,1,1,2
5663288234,1,1,5,1,1,4,0,5,4,2,5,4,0,1,2,5,2,4,4,4
4683444670,5,1,5,0,3,2,4,5,1,0,5,2,4,2,3,3,5,5,2,2
5532821603,3,0,5,1,1,4,4,5,3,5,3,4,4,2,0,4,0,0,1,1
3116287656,2,5,0,3,1,5,2,0,1,1,2,0,1,0,3,1,5,2,0,1
2558491243,1,0,1,2,4,2,5,3,2,5,4,2,2,5,3,0,5,5,3,0
3242682706,3,2,2,2,1,3,0,0,0,1,5,2,1,1,4,3,5,3,3,0
5634562368,5,4,0,0,4,1,5,5,4,4,0,5,1,5,0,4,2,3,2,2
7319522531,0,4,2,1,1,3,1,4,5,5,3,5,2,5,4,1,2,0,2,1
9542271943,1,0,2,2,0,2,4,2,0,5,4,1,1,5,0,2,2,2,2,2
4723195071,1,4,4,4,0,2,1,0,5,2,1,3,3,3,2,2,5,4,5,4
3462093429,1,3,2,1,4,0,5,2,4,4,5,1,0,3,0,2,2,5,5,3
7824422415,1,3,4,4,2,0,1,0,0,5,5,4,2,1,2,5,3,3,1,3
7658332473,3,2,1,5,4,0,0,3,5,0,4,2,2,4,1,3,3,2,3,0
3335094940,1,5,2,1,4,2,0,0,0,4,2,4,4,3,0,2,4,5,4,2
4482997963,1,1,2,4,1,4,3,5,3,1,2,2,5,3,3,0,1,3,5,5
9410253125,3,5,3,2,2,3,4,5,0,2,1,3,1,0,3,2,2,5,4,3
8960049450,1,0,0,3,4,5,2,1,0,3,0,0,4,0,2,5,1,2,1,0
4600724634,4,3,3,1,2,2,2,2,2,5,0,5,0,4,1,1,2,3,4,2
3355742118,0,2,1,3,3,4,3,3,5,3,2,3,1,3,1,5,4,0,5,0
4649033232,3,1,0,1,2,3,0,1,5,5,1,3,1,4,2,3,2,3,1,2
3747640215,4,3,5,2,1,3,3,3,0,0,4,4,4,1,3,0,1,5,2,4
5550615211,1,0,5,4,3,1,0,0,3,3,5,0,2,0,0,3,4,2,3,5
1345716679,0,5,3,4,5,3,0,5,3,3,2,3,2,1,4,4,3,4,4,2
6398687751,5,4,1,4,4,1,2,1,2,3,5,1,4,3,3,2,1,0,5,5
9583139724,0,1,3,0,3,2,2,1,3,2,1,3,5,2,5,1,5,2,4,1
1861182803,4,1,0,5,2,3,5,2,5,0,1,1,0,3,5,4,2,0,3,4
5677447894,3,1,3,5,2,0,3,2,5,1,5,0,4,4,2,2,4,0,1,0
4125011171,4,5,5,4,1,2,4,4,4,2,4,1,0,0,0,0,3,0,0,0
7353310100,1,2,0,4,3,2,0,3,4,4,1,1,2,2,2,2,4,0,4,2
7165040664,1,4,3,0,2,0,3,1,1,3,1,0,0,5,0,0,5,4,1,5
7628667422,0,2,2,5,0,0,1,2,4,4,0,5,3,4,2,2,3,0,2,5
8761479509,0,3,4,1,4,5,4,0,4,3,3,2,1,4,0,5,3,1,1,1
7823915177,4,4,3,5,0,5,1,0,0,3,4,5,4,1,4,2,3,4,1,4
9340327218,1,1,5,5,1,0,5,2,0,0,4,1,2,4,1,5,0,4,1,3
6202629163,1,0,2,4,2,5,5,2,5,2,3,1,5,5,2,5,4,4,4,5
6820568447,0,1,2,5,0,1,4,4,2,3,0,4,3,5,0,4,1,0,1,3
1804097859,5,0,3,5,0,4,5,4,5,4,2,4,0,3,1,2,3,4,3,3
2333689605,2,2,4,3,4,0,1,3,5,4,4,1,0,2,2,2,5,5,4,0
8042774386,3,5,0,4,0,2,1,5,3,4,2,5,0,2,4,5,1,1,1,1
4529863123,2,4,0,0,2,4,5,4,2,4,0,5,3,4,4,5,4,4,5,0
4287191184,5,5,0,0,3,5,2,3,2,0,5,3,1,1,2,1,3,1,3,5
2903418360,5,2,5,1,3,5,5,2,5,1,2,4,4,3,1,5,4,2,1,2
4978551134,4,3,5,3,4,3,0,1,5,4,3,1,3,2,5,2,5,2,5,5
3449512861,2,5,2,1,5,0,3,3,4,4,4,3,2,4,0,2,0,2,0,5
1803874454,1,4,0,5,3,3,2,5,1,5,2,1,3,2,2,1,0,3,0,4
4555567856,0,3,0,1,2,0,0,1,3,2,4,2,1,5,3,1,5,0,4,4
4754023652,0,4,5,4,3,1,4,5,1,4,2,0,2,1,2,0,3,3,5,5
1467766061,3,5,5,1,5,2,3,2,5,0,3,3,4,1,5,5,2,5,1,4
6173782537,2,5,3,1,0,1,0,4,5,2,2,1,0,2,4,3,0,2,0,1
7542668108,4,0,0,4,4,0,0,5,0,5,0,3,5,0,0,0,5,1,5,3
1106481051,2,5,1,2,1,3,2,1,4,5,0,5,5,3,3,0,1,4,5,5
4834093219,5,1,5,5,4,3,5,0,1,2,3,4,1,0,3,3,4,2,0,3
3839504209,4,0,4,2,4,3,0,0,1,1,2,0,0,4,5,1,5,5,0,5
2794450269,4,0,4,1,3,0,1,3,4,2,0,2,0,1,1,1,5,0,3,5
5188955167,4,0,3,0,0,0,3,3,4,2,3,4,3,2,2,0,0,2,2,2
2038194842,1,5,2,4,5,5,1,4,4,0,5,5,1,2,3,1,1,5,1,1
8511494676,1,1,3,4,3,4,1,1,2,3,0,1,4,4,1,3,5,2,2,1
4017685923,3,1,1,0,3,1,4,1,5,0,3,2,3,4,3,4,3,1,3,1
5958719567,5,4,3,2,3,0,2,3,0,3,5,5,5,2,1,1,2,3,5,1
4068414397,0,5,1,2,3,4,2,5,0,0,3,5,4,0,3,5,3,4,3,2
1568588049,1,5,3,1,1,1,2,0,3,3,1,2,0,1,1,0,0,2,0,4
7750662826,0,1,5,5,3,5,2,0,3,5,4,0,4,2,0,1,0,2,3,1
8960126803,2,4,5,4,3,0,3,1,3,0,5,5,1,3,0,2,2,5,5,5
7049208390,2,5,0,3,4,0,0,4,2,2,4,0,3,5,1,1,4,5,0,0
3191197308,3,4,3,0,0,1,1,1,2,1,5,0,1,0,0,0,0,1,1,1
6918871154,4,5,0,0,2,2,0,2,1,3,5,5,4,5,5,1,2,5,5,3
4400364504,0,3,5,2,2,5,1,0,4,5,0,1,3,4,4,2,0,3,2,0
1976287098,1,0,4,1,5,5,3,3,2,4,1,0,3,1,0,1,1,3,3,1
6255342963,1,0,1,4,5,4,3,4,2,0,4,0,0,3,5,2,4,2,2,5
1161064317,4,1,0,0,5,2,0,2,3,1,0,5,0,3,0,0,4,1,5,2
8516491998,5,1,0,2,3,3,5,2,5,1,3,0,0,3,1,5,1,4,0,5
8233524401,5,1,4,4,0,4,5,1,3,2,2,0,0,2,1,2,4,1,3,3
5824933179,3,4,5,0,1,0,0,2,0,2,1,2,5,1,4,5,2,2,3,4
7408269505,0,3,5,5,1,4,3,2,1,2,0,3,3,5,0,0,5,5,3,0
7452564757,2,5,2,5,3,3,0,0,0,5,4,2,0,3,5,2,4,5,5,3
9415094031,0,4,5,5,4,1,2,1,5,2,5,0,2,2,2,4,1,5,0,3
3831445255,2,4,2,1,5,3,0,0,3,1,1,0,1,4,4,4,1,4,2,5
5256706942,4,1,0,3,2,1,3,3,0,2,4,3,0,3,5,3,1,2,5,5
2334793527,5,3,3,3,0,4,3,4,5,1,3,4,3,0,1,1,2,2,1,2
8780297709,5,1,2,2,5,3,4,1,5,4,2,0,0,4,0,1,4,3,5,1
1506510771,2,2,5,3,0,5,2,4,0,1,5,0,3,2,0,1,1,5,1,2
4130213438,1,3,3,0,3,4,4,2,4,3,1,5,3,1,0,1,3,5,4,5
3334452033,3,0,0,0,1,1,2,1,5,2,3,0,1,5,4,3,2,5,4,5
1780853998,0,0,2,0,5,0,1,2,1,3,2,3,4,1,4,4,2,0,2,3
3289541059,1,3,5,0,1,3,1,5,0,2,4,4,2,2,5,4,2,2,0,3
3211926322,3,4,1,3,0,2,0,5,3,0,3,4,4,2,4,5,4,1,3,0
7440681206,2,1,3,5,4,2,1,0,0,5,2,2,0,4,3,3,3,4,0,1
4170710645,5,4,1,2,2,3,4,2,0,4,0,2,2,1,1,4,0,4,1,5
6192547583,0,2,5,2,4,3,4,5,3,4,2,1,1,2,2,4,2,2,2,3
5474505478,1,2,0,3,4,0,2,0,1,0,5,0,1,3,3,5,5,2,3,1
6223520250,3,4,5,1,0,1,4,5,4,2,1,4,4,5,1,5,5,4,0,5
5390951028,1,5,3,3,5,5,5,4,4,3,2,1,1,1,3,3,0,2,0,0
1116889326,5,4,3,3,5,5,2,0,5,3,2,4,3,4,0,4,2,1,2,0
3480691806,2,4,0,5,0,0,1,4,1,3,4,0,0,4,3,5,4,0,3,3
2931559650,0,5,2,1,0,3,3,3,5,5,0,2,0,3,3,0,5,0,4,2
4840813267,3,5,5,4,2,0,0,1,4,4,5,2,2,5,4,2,1,5,1,2
8212270447,2,4,0,3,3,3,5,5,3,4,0,4,5,3,2,4,3,4,4,5
8421179504,4,1,3,0,0,3,4,1,0,5,4,0,3,1,3,5,1,5,4,3
6595818197,4,2,3,2,2,0,2,3,4,3,2,5,1,2,4,2,0,3,5,1
8013328478,3,3,2,5,1,4,1,4,5,2,4,4,1,0,4,5,1,4,4,1
3358206554,0,0,3,5,4,5,0,0,5,1,5,1,3,3,3,3,3,5,2,2
8111872731,2,1,3,2,5,2,2,0,5,5,5,1,3,1,0,4,5,5,1,0
9194575460,1,4,2,0,0,2,2,2,0,5,2,2,5,1,2,0,5,0,1,0
1446734400,1,3,5,2,1,2,3,3,5,1,3,2,1,4,5,3,2,5,4,5
1725077168,2,2,1,3,4,1,3,3,0,5,3,3,4,3,2,4,3,5,3,5
7354824985,5,2,4,0,5,2,3,1,0,4,0,1,1,3,3,1,2,5,0,5
9828816865,4,2,3,1,2,4,1,1,0,4,0,0,0,2,2,1,3,0,2,5
3580734999,3,5,1,1,5,5,2,5,5,1,3,0,2,3,0,5,2,4,3,5
3094213740,0,0,3,4,3,4,0,0,5,1,5,5,4,4,0,2,3,5,1,2
4656976749,0,4,0,5,2,2,1,4,2,5,5,4,5,1,5,5,4,2,5,4
2287644543,5,2,0,3,2,0,4,2,3,0,0,3,5,1,2,0,2,1,1,3
7602053042,1,2,5,3,3,4,1,5,5,3,5,1,4,3,0,0,4,2,4,3
1045469494,5,2,4,2,2,3,3,1,0,4,4,5,3,3,5,1,1,3,0,5
6350796461,0,0,4,2,4,4,4,0,4,4,1,5,3,1,4,3,3,4,4,3
5391730845,5,1,4,3,2,3,0,3,1,3,2,4,4,1,0,4,4,5,5,4
1472668316,1,5,1,5,5,5,3,4,1,1,0,5,3,2,2,2,0,5,3,3
2725459376,2,4,0,4,1,1,2,1,0,5,1,4,2,0,3,2,0,3,3,1
7878079042,3,2,5,4,2,0,0,5,1,2,1,5,1,5,4,4,2,5,1,1
7849188088,2,2,5,3,2,2,2,5,3,3,5,2,1,1,4,4,1,5,5,2
2301112683,5,4,3,5,5,0,1,5,3,0,3,5,2,2,3,4,0,4,2,0
6285460371,4,2,4,2,2,3,2,3,5,1,3,5,3,0,0,1,0,2,2,0
1242874895,3,3,1,2,5,1,3,5,0,0,4,2,0,3,3,5,0,4,3,0
5110080904,2,5,4,5,5,5,4,5,2,2,1,0,5,2,3,4,4,2,2,3
7437712628,5,0,0,0,3,4,0,4,1,4,5,3,3,5,4,5,0,4,3,0
1436983131,3,5,5,3,1,1,1,4,3,0,1,0,0,0,4,2,0,5,0,5
4932829136,4,1,2,0,0,0,2,4,0,3,5,1,0,1,1,5,0,1,3,5
7317516993,2,5,2,4,4,3,5,5,2,2,1,3,2,4,5,4,0,4,1,5
5834887855,1,5,3,4,1,3,5,4,5,3,3,0,4,2,1,4,1,4,0,0
5812790642,3,4,5,1,4,0,0,1,1,3,4,5,3,5,4,4,0,1,1,3
6054849526,2,5,0,0,3,3,0,4,3,1,1,3,0,0,1,4,1,2,0,2
8558050897,0,3,3,3,5,4,5,2,0,4,2,5,1,0,1,1,2,5,1,3
6856701375,4,5,4,5,0,1,3,2,5,4,2,2,0,1,0,5,3,3,0,0
4074745860,4,1,3,1,2,0,3,1,4,2,3,2,1,3,2,1,0,0,3,5
5750404992,2,0,2,1,3,3,0,4,2,4,0,3,5,4,5,0,2,4,0,5
1737213001,2,0,1,1,3,4,4,0,0,4,1,1,3,2,3,5,4,2,3,4
7822884881,2,5,4,4,0,4,1,5,0,3,4,0,3,5,1,5,2,5,2,4
4097140280,1,2,3,5,1,0,0,1,1,2,2,4,1,3,4,5,0,2,4,4
6798432347,5,2,3,1,0,0,3,2,1,3,2,5,4,5,4,4,3,2,3,3
6449439669,3,5,2,5,1,1,2,0,4,5,2,1,4,3,2,1,1,0,2,2
3119732358,2,4,2,2,4,5,4,5,0,0,1,5,0,4,5,4,2,2,0,4
1246030322,2,5,5,0,1,1,1,3,2,0,5,1,4,3,3,2,3,5,1,2
4701399921,0,0,2,0,3,4,5,5,0,4,5,1,2,2,1,4,2,5,5,1
4099342443,3,1,2,3,4,1,3,2,4,3,5,1,4,3,4,2,4,3,5,0
1699910701,5,1,5,1,2,3,3,4,0,4,5,2,2,3,0,5,0,3,3,4
6653681041,1,4,5,3,3,4,5,3,0,3,4,4,1,3,4,2,5,0,2,3
2348853507,3,1,2,3,2,2,0,1,2,3,5,0,1,0,2,2,2,5,2,3
6397147973,3,0,3,5,3,1,4,3,1,5,4,5,0,3,5,3,3,3,1,0
4017043409,0,2,1,3,0,3,4,2,2,5,5,4,3,5,4,2,1,1,0,1
9557975305,3,5,5,2,3,3,2,3,2,3,5,2,0,1,5,2,5,0,1,5
4580704291,3,3,2,3,3,0,4,1,3,0,3,4,2,1,1,4,4,4,0,4
8609415883,0,3,0,5,5,2,3,5,1,5,4,3,1,0,4,4,4,4,1,4
5139491190,2,5,4,2,3,1,3,0,0,0,5,0,4,3,5,5,3,4,1,2
1182173243,2,4,4,1,2,4,4,0,5,3,0,2,4,1,5,1,5,5,3,2
5763571691,4,1,2,5,0,2,5,5,5,1,2,2,3,2,0,1,1,2,5,5
8379282114,1,0,2,4,4,0,4,3,1,2,4,2,4,0,0,3,5,3,4,3
1447848836,3,5,5,5,5,5,4,2,5,2,1,1,0,0,5,2,4,5,5,0
4500435373,3,1,0,1,1,3,2,1,0,0,2,3,5,1,2,2,1,0,1,5
6926925335,1,5,5,2,0,0,4,2,0,2,5,2,5,5,3,5,3,1,2,1
2453417200,1,4,0,2,4,5,5,2,0,3,2,1,0,0,1,4,0,4,2,3
6749155070,1,0,0,5,5,3,3,1,5,1,4,4,4,5,2,1,5,5,1,2
3584356147,3,0,2,5,1,2,4,1,4,2,5,0,3,3,0,0,0,2,1,3
5194057142,4,5,3,1,0,0,4,5,0,4,5,4,5,5,0,4,2,0,0,1
2099582247,3,4,4,1,5,4,1,2,2,3,3,2,5,3,3,4,2,1,4,5
7202504357,4,2,2,1,4,1,3,5,3,5,3,1,1,2,2,1,0,3,5,1
6138861237,1,4,0,0,3,2,5,2,1,5,3,1,3,4,5,5,0,4,1,2
9570062250,1,1,0,0,1,0,1,1,1,0,3,0,1,1,3,1,5,1,2,5
5945201722,2,2,3,3,0,3,4,4,3,2,5,2,5,1,5,1,3,2,3,2
2600282008,0,4,5,5,2,5,5,4,2,1,1,5,5,0,5,5,0,5,0,1
9940649935,3,5,1,5,5,4,0,1,0,1,1,2,5,3,4,2,0,1,5,0
1922684661,1,4,4,1,3,4,2,5,3,3,0,4,0,4,5,3,0,0,1,4
2708853752,3,4,5,0,5,1,4,4,5,5,2,2,3,0,5,2,1,1,0,4
2511303692,3,5,0,4,2,2,2,3,5,0,2,4,4,1,5,3,4,0,1,1
3397484068,1,0,5,5,1,1,5,2,3,2,5,3,2,4,4,3,5,1,4,3
8171017192,0,3,1,3,1,0,5,3,0,2,3,0,2,5,0,0,2,2,5,0
2173715673,2,4,2,0,4,4,5,5,0,4,3,1,1,4,3,1,5,0,3,1
6141180059,5,0,3,1,4,5,5,0,1,3,2,4,5,0,0,5,4,2,3,3
3123923690,2,3,0,1,1,1,5,2,3,1,2,1,3,1,3,0,1,1,2,1
2258693577,1,4,4,5,1,4,2,3,1,2,3,2,3,0,1,0,1,3,4,0
2818362498,3,0,5,5,2,2,2,3,0,5,3,5,4,4,0,4,5,2,3,0
7100600594,1,0,0,5,2,0,3,5,1,0,1,2,5,5,1,3,4,4,4,1
4626762274,0,1,4,5,0,4,4,4,2,3,1,2,0,1,3,5,0,5,4,1
5516111205,0,3,4,4,2,3,1,3,2,4,4,1,2,2,1,0,2,1,4,3
8326542725,3,4,0,0,1,2,5,5,0,2,1,4,2,3,5,4,4,0,2,2
7752480047,5,5,4,5,3,1,2,3,4,2,3,4,0,1,2,3,2,0,4,0
5322607624,0,2,4,1,1,5,3,5,4,0,5,5,3,5,2,3,0,5,5,2
4255404440,4,5,0,5,5,3,4,0,2,0,5,3,5,3,1,2,1,2,2,4
5822248077,5,1,3,3,3,5,3,2,5,3,4,2,5,1,4,5,0,1,1,0
4267631672,1,5,0,1,3,4,1,0,0,4,5,5,0,0,1,5,2,2,0,2
9577696418,0,4,2,5,1,4,2,5,2,1,5,1,3,0,3,3,3,1,1,0
3577359084,5,4,2,3,2,1,4,5,3,3,2,1,5,3,0,5,5,1,0,5
3489530427,0,5,1,2,1,1,0,3,2,5,1,0,2,5,3,3,3,0,5,2
3042440280,1,2,1,3,3,1,1,1,0,3,0,4,1,1,5,4,0,3,2,5
7349982416,5,3,3,1,1,0,3,2,3,1,2,2,4,0,0,2,1,4,5,5
5684605264,4,5,2,2,4,3,4,1,0,2,5,3,4,0,1,5,1,1,5,1
8496762720,5,1,5,3,5,2,3,1,0,5,4,1,0,0,0,5,1,3,4,5
5983595966,1,0,2,2,0,1,3,3,4,4,5,1,3,0,0,4,1,4,5,4
8690519164,4,2,2,2,0,5,5,1,5,2,4,2,1,2,3,0,0,4,3,1
1014587637,4,4,4,3,4,2,0,5,0,5,4,1,0,1,4,4,5,1,5,5
3114617397,0,2,3,4,1,2,1,5,4,5,5,3,3,0,2,4,1,3,2,4
7204224669,5,5,0,0,3,4,3,4,5,2,5,0,3,2,2,1,4,2,1,2
5617199864,1,4,2,1,3,1,0,2,4,2,3,3,5,4,1,5,0,3,4,0
3455667200,3,2,1,2,3,0,2,1,0,5,2,2,5,1,4,3,3,0,2,0
1667678070,4,1,4,5,3,5,4,4,5,0,3,5,2,1,0,1,5,1,2,5
8314156144,1,4,1,0,5,2,2,1,1,0,3,0,5,0,1,3,4,4,0,1
3426444871,0,4,1,0,3,3,0,3,4,3,2,5,0,2,1,5,3,5,5,1
7225518555,4,4,3,3,5,5,0,2,3,5,1,2,4,2,2,2,4,1,1,4
3437566568,5,2,3,5,4,0,2,2,2,1,3,3,2,4,3,0,4,5,0,4
8114294431,5,2,2,0,2,5,4,3,2,3,4,5,3,0,4,0,3,4,0,1
9928104423,4,5,4,1,0,3,1,4,5,5,1,1,5,2,3,4,4,1,2,4
9078925849,4,1,0,0,4,2,1,5,0,3,3,5,4,3,0,0,2,3,5,3
9860507683,0,1,2,3,2,4,0,3,4,2,0,5,5,1,3,4,2,5,1,0
1509705789,0,5,2,5,1,4,0,4,5,3,5,1,1,0,3,5,4,1,2,4
7381369659,0,0,3,5,3,5,2,3,4,5,4,0,3,5,5,2,2,0,4,2
4678186741,0,5,1,2,4,1,2,0,0,0,4,0,4,0,5,2,0,5,3,5
8994358074,0,3,5,4,5,4,2,1,5,5,3,2,0,1,2,5,0,3,3,5
5823869195,2,2,5,3,4,4,2,3,5,1,5,4,5,5,3,3,0,5,2,4
6495680946,3,2,5,3,0,0,1,5,0,0,2,0,2,2,0,5,1,0,1,0
5831726013,0,5,1,1,5,5,4,3,4,2,3,1,0,5,4,5,2,0,0,1
3718360333,0,0,1,4,1,3,5,1,4,0,1,1,0,5,0,0,0,0,0,5
1925634233,0,3,3,2,4,3,0,5,3,1,4,2,4,1,3,3,4,2,1,4
2135923457,2,0,5,3,5,1,4,5,1,1,3,4,1,2,2,2,0,3,3,0
2067798249,0,0,4,4,3,3,5,5,5,1,3,4,1,1,5,5,4,5,0,1
6700283795,3,4,1,0,1,4,5,5,0,1,1,1,2,4,1,3,1,1,0,0
5015306811,0,1,0,3,5,1,1,1,0,1,5,3,1,4,0,3,0,3,2,0
9293667956,1,0,1,2,3,3,0,4,0,4,0,3,5,5,1,3,5,5,1,4
6294975213,1,5,3,1,1,5,4,4,3,2,5,4,3,0,5,1,5,3,5,0
1902119926,3,5,3,1,2,4,5,4,5,3,0,2,5,0,0,4,0,2,0,1
7771246867,0,2,5,1,1,4,0,2,0,0,1,0,2,0,5,1,2,0,4,1
5951063722,1,1,5,0,4,0,5,1,2,0,1,3,5,5,0,0,4,0,0,2
9507563738,5,1,1,4,0,4,2,2,4,4,5,2,4,1,0,0,0,5,4,4
3854307771,0,0,5,1,5,4,2,4,4,0,5,2,2,2,1,0,2,4,3,4
5688601264,0,4,3,1,5,0,1,3,4,1,2,5,2,0,0,0,3,0,4,0
7088912364,1,2,1,5,4,5,0,1,3,5,4,3,2,5,4,3,1,4,0,4
2546463644,3,2,3,3,0,4,3,3,3,2,1,1,0,0,4,0,3,0,3,1
8446682161,3,1,1,4,0,0,1,5,1,4,1,5,4,1,1,5,2,5,5,3
3251136060,0,4,0,4,3,5,3,0,2,3,2,1,1,2,1,3,3,4,0,5
6341470153,2,3,5,4,0,2,4,0,2,1,5,3,4,2,2,1,2,0,3,5
9695492181,2,4,4,5,4,0,1,0,5,3,1,2,1,1,1,3,4,3,0,5
5316822771,4,3,4,2,1,1,1,2,0,0,5,1,5,3,4,4,1,3,2,0
1588620639,2,5,0,3,1,4,4,0,4,5,5,4,2,5,2,2,2,5,5,1
7741093736,0,5,0,3,0,2,0,0,5,0,1,3,2,2,3,5,5,3,1,5
6925017615,4,1,3,5,4,1,0,4,1,3,4,5,3,4,0,5,1,4,1,1
5673156204,3,4,5,0,1,3,5,1,5,1,2,4,3,0,4,4,0,5,4,0
9278156404,5,0,3,5,4,3,3,4,3,5,2,5,4,0,1,1,2,3,2,4
2299356055,4,4,5,1,5,1,3,3,3,1,0,2,0,5,1,0,0,1,2,3
2433253712,4,4,0,2,0,4,0,2,2,4,4,3,3,4,3,0,3,3,2,3
3614461420,4,3,5,0,0,4,2,2,2,0,2,5,0,5,5,1,1,5,5,1
8037133813,5,0,2,5,5,4,3,5,4,4,5,2,5,1,0,1,1,0,0,1
8462277747,0,1,0,2,0,0,0,0,1,4,2,1,3,5,5,5,4,5,1,2
4357629022,5,0,0,5,3,5,1,4,1,5,3,5,1,3,0,3,0,3,3,2
5354434867,4,4,2,0,5,0,2,3,4,3,0,5,3,3,0,3,2,3,1,2
3867298209,3,5,4,3,4,1,2,1,1,1,2,1,5,4,0,0,5,3,1,2
3042139973,1,1,1,3,5,1,5,5,4,2,1,0,0,2,1,1,0,3,4,3
8827784488,4,0,3,3,3,0,4,1,3,5,0,1,5,2,1,2,3,1,5,0
8073307186,4,0,1,1,2,1,5,4,0,0,1,5,1,0,1,5,3,1,0,0
9256956094,5,1,0,5,4,2,3,0,1,3,1,1,4,4,4,0,1,5,3,1
2714770871,0,4,3,5,2,3,0,3,4,4,2,0,4,0,5,3,3,2,0,5
3313158818,3,3,2,1,5,1,4,1,5,2,1,5,4,0,4,5,2,4,0,5
6010357556,1,1,0,4,4,1,3,3,3,3,2,4,5,3,5,5,5,0,2,5
9883418312,5,0,2,5,4,2,2,1,2,1,1,4,3,5,5,0,2,0,3,2
8379487127,3,5,2,5,2,1,0,2,4,4,4,3,3,0,0,2,3,4,2,1
7200114533,4,1,3,1,3,4,4,1,5,5,2,2,5,4,2,2,0,4,2,1
4138616935,4,0,4,0,5,3,3,4,2,1,1,5,3,4,0,5,5,1,4,2
9715074766,4,0,2,3,1,1,0,4,4,5,1,4,5,0,1,1,1,5,3,1
6786250407,4,0,5,4,5,5,0,5,0,4,2,2,5,4,2,3,3,3,2,2
4334452786,5,2,5,1,1,2,4,0,3,5,5,5,2,0,2,3,5,2,4,2
9242809914,1,4,2,2,1,0,3,1,1,2,3,5,0,5,0,5,0,4,4,2
6514710538,2,2,3,4,3,3,5,5,2,3,1,2,0,5,1,2,2,2,5,5
5443678367,2,4,2,5,4,3,0,1,3,4,2,4,5,3,3,3,1,1,5,5
6029741505,0,3,3,0,1,4,1,5,5,0,0,3,4,4,5,1,3,5,4,1
3943498767,3,0,0,4,2,2,1,5,5,2,2,0,5,3,5,5,3,1,1,3
9685136345,2,3,4,1,5,2,1,1,0,3,1,2,1,3,3,5,4,4,2,5
4994209314,1,5,2,1,3,3,4,2,1,3,0,2,3,4,4,5,3,4,0,2
1564300916,3,0,0,5,5,4,3,0,1,5,0,0,5,2,3,3,0,0,1,4
5318903895,0,5,0,5,2,0,0,0,1,3,5,1,1,0,2,1,2,2,2,0
6119133488,3,4,2,3,1,3,5,4,1,4,1,5,0,1,5,2,3,5,2,5
6456614398,4,3,3,2,5,0,3,4,3,5,3,1,0,3,0,2,1,4,3,0
9709983106,3,2,4,4,2,5,3,2,4,5,0,0,3,2,5,3,3,0,3,4
3618998626,2,2,4,5,4,0,5,0,3,5,5,1,4,4,3,0,1,1,2,5
4142629800,3,1,1,1,0,5,3,4,2,0,4,0,5,2,4,0,1,3,3,5
1324729809,5,1,2,2,5,0,2,2,1,1,0,2,1,3,1,0,4,1,4,5
1842440049,2,5,0,2,0,4,5,0,4,0,0,4,2,3,2,5,0,0,3,4
2245832271,4,2,3,3,2,4,3,3,0,2,5,4,3,0,5,1,0,4,0,0
5588479161,4,5,0,3,3,0,4,0,3,2,3,4,4,4,5,2,2,1,2,3
7741523895,1,1,1,5,1,3,5,1,0,1,5,0,4,5,5,5,1,3,0,0
9969546002,2,1,1,2,3,5,0,0,0,3,3,4,5,1,3,0,0,2,0,0
9066813697,5,0,1,5,4,4,1,3,1,3,5,2,5,1,5,4,2,0,1,3
4325810782,4,5,2,2,2,3,5,0,3,4,4,0,0,3,3,4,3,4,4,0
8622406393,3,4,1,3,0,3,4,5,2,3,5,1,0,2,0,2,2,2,0,5
7677848620,0,1,5,4,1,4,0,4,2,1,5,4,2,4,3,3,2,2,5,1
4527934642,5,3,0,1,5,3,2,0,1,1,1,3,3,1,5,4,4,0,4,1
1880730607,3,5,4,4,1,5,3,1,5,5,4,5,1,0,0,2,3,1,3,4
1671190848,5,0,1,4,4,1,1,3,2,1,2,5,4,1,1,3,3,0,0,5
8687788828,5,5,3,2,4,1,0,4,5,5,5,4,0,5,0,4,5,0,4,3
6880439496,2,0,1,3,2,2,1,1,1,5,4,4,5,1,5,1,3,0,0,2
7405440683,3,2,1,0,2,4,1,2,0,2,3,4,2,3,4,2,5,2,2,0
